name,serviceTag,model,status,imagedOn,inInventory
CHAS5682,DSXZP93,Latitude 5520,DEPLOYED,,0
CHAS4510,DT3G1T2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS4502,DT4F1T2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS6045,DT4YGG3,Latitude 5520,DEPLOYED,,0
CHAS4505,DT5C1T2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS7048,DTY1ST3,OptiPlex 7400 AIO,DEPLOYED,,0
CHAS5090,DV6D2R2,Latitude 5500,DEPLOYED,,0
CHAS5846,DVF54B3,Latitude 5520,DEPLOYED,,0
CHAS5321,DVK6M63,Latitude 5510,DEPLOYED,,0
CHAS6696,DVPHSL3,Latitude 5520,DEPLOYED,,0
CHAS6113,DW4YGG3,Latitude 5520,DEPLOYED,,0
CHAS6441,DWGMLN3,Precision 5560,DEPLOYED,,0
CHAS7175,DWHWMW3,OptiPlex 7400 AIO,DEPLOYED,,0
CHAS5991,DX3VHG3,Latitude 5520,DEPLOYED,,0
CHAS7183,DXMWHW3,Latitude 7530,DEPLOYED,,0
CHAS6676,DXPHSL3,Latitude 5520,DEPLOYED,,0
CHAS4903,DXR0BZ2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS5573,DXV8GB3,Latitude 5510,DEPLOYED,,0
CHAS6358,DY3VHG3,Latitude 5520,DEPLOYED,,0
CHAS5808,DY9XV93,Latitude 5520,DEPLOYED,,0
CHAS5345,DYBX7B3,OptiPlex 7480 AIO,DEPLOYED,,0
CHAS4917,DYPP9Y2,Latitude 5500,DEPLOYED,,0
CHAS5574,DYV8GB3,Latitude 5510,DEPLOYED,,0
CHAS4924,DYW99Y2,Latitude 5500,DEPLOYED,,0
CHAS6062,DZ17BG3,Latitude 5520,DEPLOYED,,0
CHAS6303,DZ4YGG3,Latitude 5520,DEPLOYED,,0
CHAS5118,DZF9633,Latitude 5500,DEPLOYED,,0
CHAS5594,DZLZR73,Latitude 5510,DEPLOYED,,0
CHAS6067,F027BG3,Latitude 5520,DEPLOYED,,0
CHAS6234,F0L90R2,Latitude 5500,DEPLOYED,,0
CHAS6908,F0X1BS3,Latitude 5520,DEPLOYED,,0
CHAS5921,F127BG3,Latitude 5520,DEPLOYED,,0
CHAS6292,F1F54B3,Latitude 5520,DEPLOYED,,0
CHAS5745,F1FSR93,Latitude 5520,DEPLOYED,,0
CHAS6305,F1LB9G3,Latitude 5520,DEPLOYED,,0
CHAS6286,F1VZ2M3,Precision 5560,DEPLOYED,,0
CHAS6687,F2PWPR3,OptiPlex 5090,DEPLOYED,,0
CHAS6399,F2WPTG3,Latitude 5520,DEPLOYED,,0
CHAS5620,F2XP453,Latitude 5500,DEPLOYED,,0
CHAS5208,F2Z4L33,Latitude 5500,DEPLOYED,,0
CHAS5510,F350S73,Latitude 5510,DEPLOYED,,0
CHAS7044,F3BP4W3,Precision 5570,DEPLOYED,,0
CHAS4936,F3C3H03,OptiPlex 7470 AIO,DEPLOYED,,0
CHAS5474,F3XP453,Latitude 5500,DEPLOYED,,0
CHAS6173,F4JZ2L3,OptiPlex 5090,DEPLOYED,,0
CHAS6977,F4KQRT3,OptiPlex 5000,DEPLOYED,,0
CHAS5980,F5LBHG3,Latitude 5520,DEPLOYED,,0
CHAS5344,F5TV7B3,OptiPlex 7080,DEPLOYED,,0
CHAS5343,F5TW7B3,OptiPlex 7080,DEPLOYED,,0
CHAS5052,F5TX7B3,OptiPlex 7080,DEPLOYED,,0
CHAS4723,F5XT2X2,Latitude 5590,DEPLOYED,,0
CHAS5290,F6F9N53,Latitude 5510,DEPLOYED,,0
CHAS4897,F6FH1Z2,Latitude 5500,DEPLOYED,,0
CHAS6231,F6LBHG3,Latitude 5520,DEPLOYED,,0
CHAS6097,F6W8TG3,Latitude 5520,DEPLOYED,,0
CHAS5142,F7NM633,Precision 5540,DEPLOYED,,0
CHAS4712,F7YD0X2,Latitude 5590,DEPLOYED,,0
CHAS4657,F8CHDW2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS4665,F8CJDW2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS4662,F8D7DW2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS4656,F8D8DW2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS4650,F8D9DW2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS4663,F8DCDW2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS4654,F8DDDW2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS4653,F8DFDW2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS4651,F8DHDW2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS4661,F8DJDW2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS4655,F8F7DW2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS4664,F8F8DW2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS6786,F8NFWL3,Latitude 5530,DEPLOYED,,0
CHAS5840,F8ZZP93,Latitude 5520,DEPLOYED,,0
CHAS5652,F9F0853,OptiPlex 7770 AIO,DEPLOYED,,0
CHAS5466,F9F1853,OptiPlex 7770 AIO,DEPLOYED,,0
CHAS5260,F9TL453,Latitude 7400,DEPLOYED,,0
CHAS5885,FBG54B3,Latitude 5520,DEPLOYED,,0
CHAS6727,FBNSPR3,OptiPlex 7400 AIO,DEPLOYED,,0
CHAS6795,FBPZ0T3,Precision 5570,DEPLOYED,,0
CHAS5711,FBZZP93,Latitude 5520,DEPLOYED,,0
CHAS4910,FCBGZY2,Latitude 5500,DEPLOYED,,0
CHAS6267,FCG54B3,Latitude 5520,DEPLOYED,,0
CHAS6370,FCH02N3,OptiPlex 5090,DEPLOYED,,0
CHAS6723,FCNSPR3,OptiPlex 7400 AIO,DEPLOYED,,0
CHAS6290,FD27BG3,Latitude 5520,DEPLOYED,,0
CHAS6282,FD8MJM3,OptiPlex 7090,DEPLOYED,,0
CHAS7016,FDC88S3,Latitude 5530,DEPLOYED,,0
CHAS5896,FDLB9G3,Latitude 5520,DEPLOYED,,0
CHAS5387,FDQP453,Latitude 5500,DEPLOYED,,0
CHAS5298,FDXPM53,Latitude 5510,DEPLOYED,,0
CHAS4921,FF09ZY2,Latitude 5500,DEPLOYED,,0
CHAS7017,FFC88S3,Latitude 5530,DEPLOYED,,0
CHAS5877,FFDN4B3,Latitude 5520,DEPLOYED,,0
CHAS5423,FFXQ253,Latitude 5500,DEPLOYED,,0
CHAS7185,FFZWHW3,Latitude 7530,DEPLOYED,,0
CHAS5421,FG0Q253,Latitude 5500,DEPLOYED,,0
CHAS6179,FG27BG3,Latitude 5520,DEPLOYED,,0
CHAS6949,FG9S6S3,Latitude 5530,DEPLOYED,,0
CHAS6867,FH0FYS3,OptiPlex 7400 AIO,DEPLOYED,,0
CHAS7204,FH20LS3,Latitude 5540,DEPLOYED,,0
CHAS6295,FH27BG3,Latitude 5520,DEPLOYED,,0
CHAS5012,FHQ6K13,Latitude 5500,DEPLOYED,,0
CHAS5874,FHZJ5B3,Latitude 5520,DEPLOYED,,0
CHAS6971,FJ5M5S3,OptiPlex 5090,DEPLOYED,,0
CHAS4580,FJ938S2,Latitude 5590,DEPLOYED,,0
CHAS6962,FJ9S6S3,Latitude 5530,DEPLOYED,,0
CHAS7105,FJYSGS3,Latitude 5530,DEPLOYED,,0
CHAS4925,FK09ZY2,Latitude 5500,DEPLOYED,,0
CHAS6717,FK0HVL3,Latitude 5530,DEPLOYED,,0
CHAS5283,FKFR253,Latitude 5500,DEPLOYED,,0
CHAS6572,FKNCPL3,Latitude 5520,DEPLOYED,,0
CHAS6834,FL0HVL3,Latitude 5530,DEPLOYED,,0
CHAS6930,FL7S6S3,Latitude 5530,DEPLOYED,,0
CHAS5111,FL89633,Latitude 5500,DEPLOYED,,0
CHAS6755,FL98QR3,OptiPlex 7400 AIO,DEPLOYED,,0
CHAS6224,FLBSRG3,Latitude 5520,DEPLOYED,,0
CHAS5109,FLHQM13,Latitude 5500,DEPLOYED,,0
CHAS6633,FLNCPL3,Latitude 5520,DEPLOYED,,0
CHAS4819,FLZHN23,Precision Tower 3431,DEPLOYED,,0
CHAS4818,FLZJN23,Precision Tower 3431,DEPLOYED,,0
CHAS6835,FM0HVL3,Latitude 5530,DEPLOYED,,0
CHAS6088,FMBSRG3,Latitude 5520,DEPLOYED,,0
CHAS5609,FMFHX93,Latitude 5520,DEPLOYED,,0
CHAS6847,FMNFWL3,Latitude 5530,DEPLOYED,,0
CHAS6462,FMQJWG3,Latitude 5520,DEPLOYED,,0
CHAS6461,FN6PWP3,OptiPlex 7490 AIO,DEPLOYED,,0
CHAS6773,FND8QR3,OptiPlex 7400 AIO,DEPLOYED,,0
CHAS6854,FNNFWL3,Latitude 5530,DEPLOYED,,0
CHAS6155,FP5VHG3,Latitude 5520,DEPLOYED,,0
CHAS5041,FP7HP13,Latitude 5500,DEPLOYED,,0
CHAS6522,FPGK3Q3,OptiPlex 7490 AIO,DEPLOYED,,0
CHAS6455,FPL3VG3,Latitude 5520,DEPLOYED,,0
CHAS6877,FPNFWL3,Latitude 5530,DEPLOYED,,0
CHAS6130,FPV3VG3,Latitude 5520,DEPLOYED,,0
CHAS5766,FQFSR93,Latitude 5520,DEPLOYED,,0
CHAS6449,FQL3VG3,Latitude 5520,DEPLOYED,,0
CHAS5175,FQRS533,Latitude 5500,DEPLOYED,,0
CHAS6079,FQSYHG3,Latitude 5520,DEPLOYED,,0
CHAS5500,FQY6S73,Latitude 5510,DEPLOYED,,0
CHAS6405,FQZQTG3,Latitude 5520,DEPLOYED,,0
CHAS7197,FRFFRV3,Precision 5570,DEPLOYED,,0
CHAS7101,FRKP7V3,OptiPlex 7400 AIO,DEPLOYED,,0
CHAS6108,FRKWBK3,Precision 5560,DEPLOYED,,0
CHAS5447,FSFG673,OptiPlex 7480 AIO,DEPLOYED,,0
CHAS5446,FSFH673,OptiPlex 7480 AIO,DEPLOYED,,0
CHAS5727,FSQN253,Latitude 5500,DEPLOYED,,0
CHAS5080,FSSHP13,Latitude 5500,DEPLOYED,,0
CHAS4959,FSVNYY2,Latitude 5500,DEPLOYED,,0
CHAS6233,FT4YGG3,Latitude 5520,DEPLOYED,,0
CHAS7050,FTY1ST3,OptiPlex 7400 AIO,DEPLOYED,,0
CHAS5842,FVF54B3,Latitude 5520,DEPLOYED,,0
CHAS6629,FVPHSL3,Latitude 5520,DEPLOYED,,0
CHAS7149,FW15HS3,Latitude 5530,DEPLOYED,,0
CHAS6178,FX3VHG3,Latitude 5520,DEPLOYED,,0
CHAS4598,FXF5XT2,Latitude 5590,DEPLOYED,,0
CHAS5903,FXPB9G3,Latitude 5520,DEPLOYED,,0
CHAS6651,FXPHSL3,Latitude 5520,DEPLOYED,,0
CHAS5568,FY7R253,Latitude 5500,DEPLOYED,,0
CHAS5951,FZ17BG3,Latitude 5520,DEPLOYED,,0
CHAS5324,FZ4YGG3,Latitude 5520,DEPLOYED,,0
CHAS5945,G027BG3,Latitude 5520,DEPLOYED,,0
CHAS6037,G05YGG3,Latitude 5520,DEPLOYED,,0
CHAS6353,G0FQ1N3,OptiPlex 5090,DEPLOYED,,0
CHAS4988,G0K90R2,Latitude 5500,DEPLOYED,,0
CHAS6526,G0SSBL3,Latitude 5520,DEPLOYED,,0
CHAS5035,G0WGP13,Latitude 5500,DEPLOYED,,0
CHAS5950,G127BG3,Latitude 5520,DEPLOYED,,0
CHAS6177,G1LB9G3,Latitude 5520,DEPLOYED,,0
CHAS5617,G1N5Y93,Latitude 5520,DEPLOYED,,0
CHAS7188,G1RVHW3,Latitude 7530,DEPLOYED,,0
CHAS4825,G25BPY2,OptiPlex 7060,DEPLOYED,,0
CHAS4828,G267PY2,OptiPlex 7060,DEPLOYED,,0
CHAS6688,G2PWPR3,OptiPlex 5090,DEPLOYED,,0
CHAS6414,G2WPTG3,Latitude 5520,DEPLOYED,,0
CHAS6622,G3W39R3,OptiPlex 7400 AIO,DEPLOYED,,0
CHAS5452,G41H373,Latitude 5510,DEPLOYED,,0
CHAS6480,G45ZMN3,Precision 5560,DEPLOYED,,0
CHAS6143,G4C6RG3,Latitude 5520,DEPLOYED,,0
CHAS6175,G4JZ2L3,OptiPlex 5090,DEPLOYED,,0
CHAS5679,G500Q93,Latitude 5520,DEPLOYED,,0
CHAS4677,G5KP4W2,OptiPlex 7060,DEPLOYED,,0
CHAS6329,G5LBHG3,Latitude 5520,DEPLOYED,,0
CHAS7043,G5VG4W3,Precision 5570,DEPLOYED,,0
CHAS4912,G6CB9Y2,Latitude 5500,DEPLOYED,,0
CHAS5512,G7M4G73,OptiPlex 7480 AIO,DEPLOYED,,0
CHAS5492,G7M5773,OptiPlex 7480 AIO,DEPLOYED,,0
CHAS5485,G7M6773,OptiPlex 7480 AIO,DEPLOYED,,0
CHAS5487,G7M6G73,OptiPlex 7480 AIO,DEPLOYED,,0
CHAS5493,G7M7773,OptiPlex 7480 AIO,DEPLOYED,,0
CHAS5489,G7M8773,OptiPlex 7480 AIO,DEPLOYED,,0
CHAS5494,G7M8G73,OptiPlex 7480 AIO,DEPLOYED,,0
CHAS5515,G7MZ673,OptiPlex 7480 AIO,DEPLOYED,,0
CHAS5490,G7MZF73,OptiPlex 7480 AIO,DEPLOYED,,0
CHAS5488,G7N0773,OptiPlex 7480 AIO,DEPLOYED,,0
CHAS5517,G7N0G73,OptiPlex 7480 AIO,DEPLOYED,,0
CHAS5491,G7N1773,OptiPlex 7480 AIO,DEPLOYED,,0
CHAS5824,G7XQNF3,OptiPlex 7080,DEPLOYED,,0
CHAS4918,G7XS903,OptiPlex 7470 AIO,DEPLOYED,,0
CHAS5826,G7XSNF3,OptiPlex 7080,DEPLOYED,,0
CHAS7187,G7ZWHW3,Latitude 7530,DEPLOYED,,0
CHAS4938,G80DYY2,Latitude 5500,DEPLOYED,,0
CHAS7221,G88XHW3,Latitude 7530,DEPLOYED,,0
CHAS6796,G8NFWL3,Latitude 5530,DEPLOYED,,0
CHAS5837,G8ZZP93,Latitude 5520,DEPLOYED,,0
CHAS5189,G95FN13,Latitude 5500,DEPLOYED,,0
CHAS6419,G9YQTG3,Latitude 5520,DEPLOYED,,0
CHAS5709,G9ZZP93,Latitude 5520,DEPLOYED,,0
CHAS5422,GB2R253,Latitude 5500,DEPLOYED,,0
CHAS5224,GBFN533,Latitude 7400,DEPLOYED,,0
CHAS6769,GBG54B3,Latitude 5520,DEPLOYED,,0
CHAS6739,GBNSPR3,OptiPlex 7400 AIO,DEPLOYED,,0
CHAS5613,GBPJK93,OptiPlex 7080,DEPLOYED,,0
CHAS5948,GBW88G3,Precision 5560,DEPLOYED,,0
CHAS3750,GBW9DH2,OptiPlex 3040,DEPLOYED,,0
CHAS5126,GBZ3N13,Latitude 5500,DEPLOYED,,0
CHAS5715,GBZZP93,Latitude 5520,DEPLOYED,,0
CHAS5163,GCCLL33,Latitude 5500,DEPLOYED,,0
CHAS5786,GCDSR93,Latitude 5520,DEPLOYED,,0
CHAS6273,GCG54B3,Latitude 5520,DEPLOYED,,0
CHAS6366,GCH02N3,OptiPlex 5090,DEPLOYED,,0
CHAS6731,GCNSPR3,OptiPlex 7400 AIO,DEPLOYED,,0
CHAS7007,GDC88S3,Latitude 5530,DEPLOYED,,0
CHAS5276,GF0Q253,Latitude 5500,DEPLOYED,,0
CHAS5038,GF7HP13,Latitude 5500,DEPLOYED,,0
CHAS7025,GFC88S3,Latitude 5530,DEPLOYED,,0
CHAS5878,GFDN4B3,Latitude 5520,DEPLOYED,,0
CHAS4849,GFW34Z2,Precision Tower 3430,DEPLOYED,,0
CHAS4851,GFW44Z2,Precision Tower 3430,DEPLOYED,,0
CHAS5970,GG27BG3,Latitude 5520,DEPLOYED,,0
CHAS7027,GG9S6S3,Latitude 5530,DEPLOYED,,0
CHAS5138,GGVVK13,Latitude 5500,DEPLOYED,,0
CHAS6870,GH0FYS3,OptiPlex 7400 AIO,DEPLOYED,,0
CHAS6016,GH27BG3,Latitude 5520,DEPLOYED,,0
CHAS6960,GH9S6S3,Latitude 5530,DEPLOYED,,0
CHAS7110,GHYSGS3,Latitude 5530,DEPLOYED,,0
CHAS6753,GJ5M5S3,OptiPlex 5090,DEPLOYED,,0
CHAS4920,GJ8C9Y2,Latitude 5500,DEPLOYED,,0
CHAS6963,GJ9S6S3,Latitude 5530,DEPLOYED,,0
CHAS5426,GJL9373,Latitude 5510,DEPLOYED,,0
CHAS6540,GJNCPL3,Latitude 5520,DEPLOYED,,0
CHAS7119,GJYSGS3,Latitude 5530,DEPLOYED,,0
CHAS6566,GKNCPL3,Latitude 5520,DEPLOYED,,0
CHAS6701,GL0HVL3,Latitude 5530,DEPLOYED,,0
CHAS7024,GL7S6S3,Latitude 5530,DEPLOYED,,0
CHAS6759,GL98QR3,OptiPlex 7400 AIO,DEPLOYED,,0
CHAS5973,GLBSRG3,Latitude 5520,DEPLOYED,,0
CHAS6610,GLNCPL3,Latitude 5520,DEPLOYED,,0
CHAS5385,GLXN253,Latitude 5500,DEPLOYED,,0
CHAS6711,GM0HVL3,Latitude 5530,DEPLOYED,,0
CHAS5098,GM1DL13,Latitude 5500,DEPLOYED,,0
CHAS5978,GMBSRG3,Latitude 5520,DEPLOYED,,0
CHAS6485,GMD4NL3,Latitude 5530,DEPLOYED,,0
CHAS5603,GMFHX93,Latitude 5520,DEPLOYED,,0
CHAS6592,GMNCPL3,Latitude 5520,DEPLOYED,,0
CHAS6849,GMNFWL3,Latitude 5530,DEPLOYED,,0
CHAS6463,GMQJWG3,Latitude 5520,DEPLOYED,,0
CHAS5064,GMSHP13,Latitude 5500,DEPLOYED,,0
CHAS6529,GN3MGK3,Latitude 7430,DEPLOYED,,0
CHAS6766,GND8QR3,OptiPlex 7400 AIO,DEPLOYED,,0
CHAS4776,GNF15Y2,Latitude 5590,DEPLOYED,,0
CHAS6901,GNNFWL3,Latitude 5530,DEPLOYED,,0
CHAS6563,GNQJWG3,Latitude 5520,DEPLOYED,,0
CHAS4697,GPK0ZW2,Latitude 5590,DEPLOYED,,0
CHAS6504,GPL3VG3,Latitude 5520,DEPLOYED,,0
CHAS6848,GPNFWL3,Latitude 5530,DEPLOYED,,0
CHAS5554,GPQN253,Latitude 5500,DEPLOYED,,0
CHAS6133,GPV3VG3,Latitude 5520,DEPLOYED,,0
CHAS5413,GPY6H63,OptiPlex 7470 AIO,DEPLOYED,,0
CHAS5406,GPY7H63,OptiPlex 7470 AIO,DEPLOYED,,0
CHAS5412,GQ25H63,OptiPlex 7470 AIO,DEPLOYED,,0
CHAS5378,GQ26H63,OptiPlex 7470 AIO,DEPLOYED,,0
CHAS5785,GQFSR93,Latitude 5520,DEPLOYED,,0
CHAS6442,GQL3VG3,Latitude 5520,DEPLOYED,,0
CHAS6076,GQSYHG3,Latitude 5520,DEPLOYED,,0
CHAS6508,GR66CL3,Latitude 5520,DEPLOYED,,0
CHAS5212,GR76L33,Latitude 5500,DEPLOYED,,0
CHAS4632,GR7NNF2,Latitude 5590,DEPLOYED,,0
CHAS4689,GRRVYW2,Latitude 5590,DEPLOYED,,0
CHAS5139,GSG3433,Latitude 5500,DEPLOYED,,0
CHAS4346,GSNDLQ2,Latitude 5590,DEPLOYED,,0
CHAS5320,GSTP063,Latitude 5510,DEPLOYED,,0
CHAS7052,GSV1ST3,OptiPlex 7400 AIO,DEPLOYED,,0
CHAS5968,GT4YGG3,Latitude 5520,DEPLOYED,,0
CHAS5342,GTQN253,Latitude 5500,DEPLOYED,,0
CHAS7008,GV44CS3,Latitude 5530,DEPLOYED,,0
CHAS5864,GVF54B3,Latitude 5520,DEPLOYED,,0
CHAS6654,GVPHSL3,Latitude 5520,DEPLOYED,,0
CHAS6283,GW4YGG3,Latitude 5520,DEPLOYED,,0
CHAS4886,GW7T1X2,Latitude 5500,DEPLOYED,,0
CHAS6398,GX3VHG3,Latitude 5520,DEPLOYED,,0
CHAS5219,GXJXK33,Latitude 5500,DEPLOYED,,0
CHAS6653,GXPHSL3,Latitude 5520,DEPLOYED,,0
CHAS5215,GYP5433,Latitude 5500,DEPLOYED,,0
CHAS5685,GYYZP93,Latitude 5520,DEPLOYED,,0
CHAS5936,GZ17BG3,Latitude 5520,DEPLOYED,,0
CHAS4856,GZ4S4Z2,Precision Tower 3430,DEPLOYED,,0
CHAS6311,GZ4YGG3,Latitude 5520,DEPLOYED,,0
CHAS6528,GZZ7GK3,Latitude 5430,DEPLOYED,,0
CHAS5580,GZZW7B3,OptiPlex 7480 AIO,DEPLOYED,,0
CHAS5954,H027BG3,Latitude 5520,DEPLOYED,,0
CHAS6352,H0FQ1N3,OptiPlex 5090,DEPLOYED,,0
CHAS6519,H0SSBL3,Latitude 5520,DEPLOYED,,0
CHAS4640,H0VJ3W2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS6059,H127BG3,Latitude 5520,DEPLOYED,,0
CHAS6501,H15PKN3,Latitude 7430,DEPLOYED,,0
CHAS4691,H162ZW2,Latitude 5590,DEPLOYED,,0
CHAS5389,H1HS453,Latitude 5500,DEPLOYED,,0
CHAS6308,H1LB9G3,Latitude 5520,DEPLOYED,,0
CHAS4801,H1SGPX2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS4794,H1SHPX2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS4796,H1SJPX2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS4786,H1SKPX2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS4814,H1SLPX2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS4793,H1SMPX2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS4802,H1TCPX2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS4783,H1TDPX2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS4784,H1TFPX2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS4787,H1THPX2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS4792,H1TJPX2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS4788,H1TKPX2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS4779,H1TMPX2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS4795,H1VCPX2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS4799,H1VFPX2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS4889,H1VGPX2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS4797,H1VJPX2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS4785,H1VKPX2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS4780,H1VLPX2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS4791,H1VMPX2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS7215,H1XY5X3,OptiPlex 7400 AIO,DEPLOYED,,0
CHAS6536,H262SQ3,Latitude 7320 Detachable,DEPLOYED,,0
CHAS5133,H2B3633,Latitude 5500,DEPLOYED,,0
CHAS6689,H2PWPR3,OptiPlex 5090,DEPLOYED,,0
CHAS4728,H2TDPX2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS6403,H2WPTG3,Latitude 5520,DEPLOYED,,0
CHAS4730,H33MPX2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS4837,H3B6PY2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS4832,H3B7PY2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS4833,H3B8PY2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS4829,H3B9PY2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS5354,H3BCPY2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS4836,H3BDPY2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS4843,H3BFPY2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS4834,H3BXNY2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS4842,H3BZNY2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS4830,H3C0PY2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS4840,H3C2PY2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS4831,H3C3PY2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS6910,H3V53T3,Precision 5570,DEPLOYED,,0
CHAS6623,H3W39R3,OptiPlex 7400 AIO,DEPLOYED,,0
CHAS6263,H4JZ2L3,OptiPlex 5090,DEPLOYED,,0
CHAS6975,H4KQRT3,OptiPlex 5000,DEPLOYED,,0
CHAS5282,H4RQ253,Latitude 5500,DEPLOYED,,0
CHAS4646,H5GWNF2,Latitude 5590,DEPLOYED,,0
CHAS4896,H6SH1Z2,Latitude 5500,DEPLOYED,,0
CHAS5235,H6SQW33,Latitude 5500,DEPLOYED,,0
CHAS6091,H6W8TG3,Latitude 5520,DEPLOYED,,0
CHAS5705,H7M27D3,Precision 5550,DEPLOYED,,0
CHAS5555,H7X3793,Precision 5550,DEPLOYED,,0
CHAS7213,H7ZXKS3,Latitude 5540,DEPLOYED,,0
CHAS5403,H84T573,Latitude 5510,DEPLOYED,,0
CHAS6782,H8NFWL3,Latitude 5530,DEPLOYED,,0
CHAS5666,H9400C3,OptiPlex 7780 AIO,DEPLOYED,,0
CHAS6492,H9P4VG3,Latitude 5520,DEPLOYED,,0
CHAS6096,H9YQTG3,Latitude 5520,DEPLOYED,,0
CHAS5707,H9ZZP93,Latitude 5520,DEPLOYED,,0
CHAS4703,HB7ZDX2,OptiPlex 7060,DEPLOYED,,0
CHAS5073,HBG93X2,Latitude 5500,DEPLOYED,,0
CHAS6725,HBNSPR3,OptiPlex 7400 AIO,DEPLOYED,,0
CHAS5633,HBS7Z93,Latitude 5520,DEPLOYED,,0
CHAS5424,HBXQ253,Latitude 5500,DEPLOYED,,0
CHAS5780,HBZZP93,Latitude 5520,DEPLOYED,,0
CHAS5513,HC21G73,OptiPlex 7480 AIO,DEPLOYED,,0
CHAS5749,HCDSR93,Latitude 5520,DEPLOYED,,0
CHAS6368,HCH02N3,OptiPlex 5090,DEPLOYED,,0
CHAS6721,HCNSPR3,OptiPlex 7400 AIO,DEPLOYED,,0
CHAS6998,HDC88S3,Latitude 5530,DEPLOYED,,0
CHAS5642,HDFNZ93,Latitude 5520,DEPLOYED,,0
CHAS5979,HDHFCK3,Latitude 5421,DEPLOYED,,0
CHAS4690,HDYVYW2,Latitude 5590,DEPLOYED,,0
CHAS7168,HDZWHW3,Latitude 7530,DEPLOYED,,0
CHAS7032,HFC88S3,Latitude 5530,DEPLOYED,,0
CHAS5870,HFDN4B3,Latitude 5520,DEPLOYED,,0
CHAS5913,HG27BG3,Latitude 5520,DEPLOYED,,0
CHAS6938,HG9S6S3,Latitude 5530,DEPLOYED,,0
CHAS5155,HGZKL33,Latitude 5500,DEPLOYED,,0
CHAS5994,HH27BG3,Latitude 5520,DEPLOYED,,0
CHAS4753,HH925Y2,Latitude 5590,DEPLOYED,,0
CHAS7034,HH9S6S3,Latitude 5530,DEPLOYED,,0
CHAS7157,HHQD7S3,Latitude 5530,DEPLOYED,,0
CHAS7109,HHYSGS3,Latitude 5530,DEPLOYED,,0
CHAS6749,HJ5M5S3,OptiPlex 5090,DEPLOYED,,0
CHAS6944,HJ9S6S3,Latitude 5530,DEPLOYED,,0
CHAS5346,HJFPH63,OptiPlex 7080,DEPLOYED,,0
CHAS6538,HJNCPL3,Latitude 5520,DEPLOYED,,0
CHAS4961,HJWNYY2,Latitude 5500,DEPLOYED,,0
CHAS7111,HJYSGS3,Latitude 5530,DEPLOYED,,0
CHAS6814,HK0HVL3,Latitude 5530,DEPLOYED,,0
CHAS5265,HK2R253,Latitude 5500,DEPLOYED,,0
